0.0620151	0.023630427	0.006691209	0.00805552	0.0669476	0.0115501955	0.017737344	0.0119787995	-0.076457895	-0.015367766	-0.019968212	-0.05811113	-0.055332974	0.024506753	0.0017926197	-0.013203238
0.086339876	-0.012857017	-0.004774707	0.058701888	0.028622977	-0.056554776	-0.029960206	0.04192702	-0.10628932	0.035582248	0.03087456	-0.09433661	-0.046314742	0.074271865	0.048285853	0.03966718
0.18140477	0.06377389	0.05408567	0.101282105	0.14809322	-0.123470865	-0.049507838	0.13973574	-0.18539068	0.11770047	-0.024325415	-0.13239425	-0.1908387	0.06847286	0.121502355	0.04141203
-0.41066796	-0.29904133	-0.2527375	-0.23107551	-0.32020736	0.32177418	0.33206022	-0.31781605	0.32188272	-0.28938606	0.1624931	0.46746746	0.33036214	-0.26680952	-0.31945413	-0.073457174
-0.049569257	0.010146341	-0.056304336	-0.056925785	-0.034564417	0.04933008	-0.0055655744	0.022302011	-0.018196499	-0.03825542	0.047419753	0.047082756	0.018043062	-0.06555954	-0.0032881442	0.017187748
0.04364196	0.020989822	-0.027008928	0.017939975	0.004446423	-0.030330926	0.04316258	0.027307026	0.00837109	-0.0061062095	0.009105594	0.0067250268	0.041746438	-0.027036695	-0.043826677	-0.0349898
-0.39933914	-0.30953348	-0.26436242	-0.24989074	-0.3091983	0.30697182	0.30516845	-0.33436352	0.21555352	-0.270127	0.2605952	0.37706086	0.35467482	-0.31371203	-0.2989252	-0.19649523
-0.041983835	-0.040829975	0.027999561	0.027149815	0.036021084	0.031770825	0.0031377529	-0.017502278	0.028754056	0.0268296	0.038607962	-0.02550074	0.018924301	0.041331276	0.040681962	-0.0015999137
-0.350426	-0.21287055	-0.21751422	-0.29717574	-0.23566824	0.2893003	0.2250441	-0.2685455	0.24805346	-0.20499076	0.20410171	0.38898212	0.32294622	-0.21196856	-0.27362606	-0.068763226
-0.019052714	-0.004436248	-0.038705602	-0.008857218	0.009779386	-0.0017267307	-0.0054441164	0.0202967	-0.0342769	0.02263803	0.012691175	0.049998228	-0.042470276	0.023848938	-0.0024896134	0.008711816
-0.33692956	-0.31327754	-0.26102912	-0.3130682	-0.24563846	0.35856587	0.27732044	-0.33004996	0.30850583	-0.30577222	0.20213564	0.36264616	0.3182097	-0.26882023	-0.33689782	-0.10188016
0.064271666	0.1113117	0.10412008	0.067727745	0.06865118	-0.055536833	-0.10238738	0.05178597	-0.071205154	0.12547846	-0.04302745	-0.11965959	-0.056799285	0.06745324	0.101389304	0.004311716
-0.28619108	-0.19113955	-0.116749935	-0.1438872	-0.14066105	0.23637828	0.15872179	-0.15914373	0.14517646	-0.20201954	0.10283945	0.1928319	0.18468581	-0.17982906	-0.22081074	-0.00706655
0.2467525	0.20215106	0.17090142	0.22810176	0.2672206	-0.23708117	-0.15838702	0.2757049	-0.29360884	0.2258366	-0.15743452	-0.2903586	-0.24770972	0.1777192	0.2211946	0.0581043
-0.0280865	0.05613311	-0.041274514	0.006884374	0.00064727524	-0.026290994	0.024427608	-0.018772598	-0.05250429	0.029578414	-0.017565774	0.019049445	0.022184707	-0.004510629	-0.044772044	0.0046797027
-0.06882497	-0.021382172	-0.016933287	-0.026959622	0.00978115	0.029387012	0.074332625	-0.00810951	-0.011919757	-0.01646944	0.055959873	0.05917409	0.02372773	0.012869591	-0.07173168	-0.03924751
0.11864276	0.047337603	0.035974618	0.07684204	0.076120846	-0.060952898	-0.104549006	0.117426895	-0.057955574	0.037562665	-0.025385922	-0.049547523	-0.087285094	0.10290015	0.045072272	0.041471094
-0.022910833	-0.025356498	-0.03539499	-0.057634223	-0.072800845	0.06504845	0.0047071315	-0.04395665	0.11186396	0.0051813805	-0.08215336	0.10013767	0.042761713	0.025992174	-0.011086432	0.06871713
-0.17988013	-0.17269403	-0.12219542	-0.15610252	-0.1541492	0.17277345	0.10976668	-0.21875656	0.1389683	-0.17883904	0.101249896	0.23213567	0.2323473	-0.11447909	-0.2011155	-0.11025515
0.013092848	0.03580766	-0.020453164	-0.021312894	0.050439086	-0.06100279	-0.009224395	0.07270669	-0.09300081	0.013941444	0.018308595	-0.069423795	-0.100487225	0.04689228	0.029911201	-0.039492004
-0.047734935	-0.12951751	-0.06631182	-0.08660427	-0.043935925	0.08190219	0.109368876	-0.051442165	0.040677827	-0.13199607	0.10135926	0.117567755	0.093810946	-0.12232356	-0.11900225	-0.13659582
0.020053463	0.024290634	0.025481392	0.00934022	-0.012036181	-0.00016085533	-0.0756813	-0.015770558	0.0081948405	0.07348662	0.013300888	-0.04079266	-0.038519666	0.072653666	-0.035249706	0.040892556
-0.03654266	0.018521572	-0.0044180923	-0.07397181	-0.04846366	0.07111179	0.0077244495	0.02290232	-0.008189997	-0.05938056	0.013259037	0.035969555	0.015460949	0.029790271	-0.008340821	-0.066238604
-0.33326653	-0.30578446	-0.30881724	-0.3116677	-0.2879715	0.28696215	0.2628079	-0.28160593	0.25024563	-0.25731513	0.2023391	0.31499478	0.3443371	-0.27367377	-0.27135855	-0.19507524
0.051245455	0.038890433	-0.011003432	0.0362128	-0.0033629686	-0.045033645	0.00013391362	0.03468013	-0.05996275	-0.042734973	-0.004238813	-0.03392111	0.0103926975	-0.02705641	-0.023618383	-0.030499011
0.059126586	0.06440696	0.042616576	0.039736334	0.023774054	-0.04690601	-0.14344811	0.036830503	-0.045503628	0.079909794	-0.056887735	-0.019113207	-0.08273997	0.016968342	0.11478333	0.13181798
-0.017043829	-0.011841907	0.023083279	0.013548162	-0.011321799	-0.0055242213	0.026198689	0.029649131	0.015455415	0.021606008	0.033627283	0.046374142	0.026858952	-0.010907947	0.02484279	-0.00054353994
0.040512208	0.07207269	-0.021294111	-0.0063887667	0.05518132	-0.055550333	0.012851835	0.03783295	-0.08000452	-0.014543652	-0.03540809	-0.0627995	-0.056204624	0.07814423	0.05841793	-0.021094719
0.10595322	0.12097676	0.06631339	0.08476349	0.091492705	-0.060699724	-0.085750066	0.07989969	-0.118670575	0.13521786	-0.13026828	-0.07742414	-0.12082766	0.11328522	0.13235472	0.07316141
-0.30266052	-0.2491619	-0.25122634	-0.24272141	-0.20201334	0.2611475	0.21598841	-0.23871796	0.27670303	-0.14777765	0.11678163	0.2849125	0.228467	-0.22414154	-0.19378394	-0.09046004
-0.12541723	-0.12681384	-0.09206183	-0.050043516	-0.07120405	0.09270345	0.041060492	-0.10251373	0.10381148	-0.043347392	0.031410135	0.10578559	0.15712573	-0.05057755	-0.083263904	0.087889865
-0.4355035	-0.34938827	-0.33898556	-0.33725694	-0.34756723	0.3725553	0.32946008	-0.33967674	0.3054852	-0.2932469	0.2881062	0.3554592	0.38229412	-0.310049	-0.35167417	-0.2540021
-0.2357873	-0.28214642	-0.18778883	-0.25172266	-0.26844758	0.22805998	0.27067336	-0.24004394	0.17179117	-0.26145887	0.22062026	0.24700898	0.1924474	-0.28183758	-0.25712723	-0.17344686
