-0.026318891	-0.03433287	0.4771664	0.450081	-0.7642108	0.11292035	-0.32569137	-0.19879752	0.3607584	-0.20968987	-0.047494177	0.28020296	-0.7760486	0.024033336	-0.2831148	0.41789487
-0.0021479886	-0.012713316	0.3201826	0.17851402	-0.66244304	0.2692109	-0.26079774	0.3326955	0.6568108	0.17204274	0.40021357	-0.049829498	0.1587267	-0.51713675	-0.6951364	0.050186545
0.2741027	-0.20180821	0.122653686	-0.085021906	-0.5400221	-0.1539566	0.14939669	0.14328614	0.032202937	-0.19585367	0.45099944	-0.21256584	-0.06986554	-0.37074324	-0.26872873	0.4027348
-0.06726686	-0.039954104	0.10774846	0.06652197	-0.06035045	0.109490864	-0.044732094	0.005327286	0.11397826	0.0008862692	-0.13508463	0.1425742	-0.2257014	0.073708996	0.08438883	-0.011491922
0.01617561	-0.27305257	0.31660125	-0.24530496	-0.021318203	0.05366121	0.40632454	0.13175862	0.015637608	0.07967456	-0.3835444	0.12055991	-0.14603828	-0.16400747	0.40327424	0.48555917
0.49970394	-0.119195834	-0.6317854	-0.03878612	-0.5626788	-0.7795672	-0.12651916	-0.38374767	-0.78773826	-0.7161396	1.0166953	-0.74480057	-0.3423764	0.09846431	-0.22707102	0.26704162
-0.09260142	-0.008204691	0.2676896	0.02492475	-0.2586008	0.00289986	0.16510294	0.09673774	0.14999212	0.12874706	0.14790423	0.073096335	0.13989696	-0.24161907	-0.20206937	0.25211024
-0.1689648	0.12611829	-0.025216553	0.11627075	0.35334864	-0.050057232	0.23175478	-0.5554378	-0.49704638	-0.1259152	-0.32811207	0.24171637	-0.20849389	0.5553942	0.6371324	0.10934297
-0.10103339	0.20851813	-0.08484376	0.24536686	0.12907659	-0.045986146	-0.20104903	-0.28238338	-0.20158963	-0.1425542	0.035259623	-0.005099166	-0.1882333	0.27441618	-0.0009811523	-0.11854771
-0.22698444	0.7339998	-0.1718283	0.8887396	0.035793137	0.08635288	-0.6343628	-0.6124063	0.07680167	-0.012209102	0.56629527	-0.011140935	0.08562581	0.46404135	-0.7610532	-0.69880897
0.0697483	0.0890429	0.08350818	0.1448283	-0.26476333	-0.00788494	-0.13878414	-0.024489505	0.09409872	-0.08040324	0.21212019	-0.05382035	-0.085865036	-0.05975544	-0.33490667	-0.047075465
-0.10772546	0.10308967	0.12301494	0.14818549	-0.004507605	0.1143081	0.059892263	0.016767938	0.12310568	0.051631723	0.1480734	0.15036009	0.19892187	-0.06302258	-0.18800053	0.085934654
-0.3603065	0.019941745	0.21062143	-0.08432434	0.551464	0.29442608	0.32949415	-0.156705	-0.15742108	0.1511815	-1.1107075	0.5153408	-0.58136153	0.42666715	1.1953281	-0.09441801
-0.16343553	-0.018779865	0.15102181	0.03649965	-0.02277304	0.29786643	-0.18516783	0.106413014	0.26462594	0.16631064	-0.18655543	0.20242311	-0.10453264	-0.06745648	-0.060809832	-0.10701744
-0.21965723	-0.30355334	0.5229659	-0.26504648	-0.2391012	0.47175255	0.40366086	0.55178756	0.62437063	0.4708207	-0.3555797	0.30794632	0.14595394	-0.6080877	0.10537896	0.39218277
-0.17415856	-0.09287078	0.3084389	-0.040077865	0.040876787	0.3148488	0.15974948	0.16958374	0.2925744	0.2714287	-0.3522015	0.25081718	-0.046144255	-0.16501717	0.18892998	0.1715605
